epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,4786.93,1.17754,1.59295,1.46451,0.7181,0.62744,0.70391,0.49136,1.10022,1.13651,1.37273,0.0087922,0.0087922,0.0087922
63,4863.8,1.17607,1.58515,1.45799,0.71902,0.62857,0.70504,0.49197,1.09882,1.1331,1.37125,0.0087724,0.0087724,0.0087724
64,4940.67,1.18213,1.58829,1.46367,0.71849,0.63059,0.70672,0.49386,1.09696,1.12906,1.36927,0.0087526,0.0087526,0.0087526
65,5017.58,1.1661,1.56557,1.44989,0.71364,0.63593,0.70764,0.49498,1.09562,1.12556,1.36764,0.0087328,0.0087328,0.0087328
66,5094.47,1.16014,1.56915,1.448,0.71257,0.63729,0.70871,0.49638,1.09411,1.1224,1.36575,0.008713,0.008713,0.008713
67,5171.67,1.17544,1.5562,1.45572,0.72181,0.63255,0.71004,0.49736,1.09284,1.11955,1.36437,0.0086932,0.0086932,0.0086932
68,5248.61,1.17098,1.54823,1.45058,0.71977,0.63466,0.71106,0.49859,1.09144,1.1167,1.36269,0.0086734,0.0086734,0.0086734
69,5325.5,1.17142,1.53339,1.44996,0.71941,0.63747,0.71276,0.50006,1.08975,1.11346,1.36084,0.0086536,0.0086536,0.0086536
70,5402.46,1.16958,1.54252,1.44803,0.7214,0.63751,0.71375,0.50095,1.08805,1.11035,1.35935,0.0086338,0.0086338,0.0086338
71,5479.24,1.17525,1.54947,1.45053,0.72669,0.63623,0.71467,0.50195,1.08651,1.10737,1.35763,0.008614,0.008614,0.008614
72,5556.19,1.16059,1.53562,1.44397,0.72583,0.63896,0.71602,0.50294,1.08504,1.10485,1.35618,0.0085942,0.0085942,0.0085942
73,5633.11,1.15103,1.52424,1.43502,0.72844,0.63735,0.71621,0.50364,1.08377,1.10255,1.35493,0.0085744,0.0085744,0.0085744
74,5710,1.15796,1.51959,1.44137,0.71664,0.64878,0.71723,0.50478,1.0825,1.09963,1.35362,0.0085546,0.0085546,0.0085546
75,5786.74,1.15641,1.51536,1.44189,0.72141,0.64805,0.71821,0.50558,1.08116,1.09718,1.35207,0.0085348,0.0085348,0.0085348
76,5863.54,1.14757,1.51701,1.43504,0.71827,0.64959,0.71872,0.50659,1.08049,1.09516,1.3512,0.008515,0.008515,0.008515
