epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,85050,1.01227,1.17116,1.17465,0.69528,0.5791,0.63356,0.46942,0.95183,0.94298,1.12632,0.00802,0.00802,0.00802
102,85923.8,1.00803,1.1679,1.17198,0.69031,0.5832,0.63415,0.46982,0.95135,0.94218,1.12566,0.0080002,0.0080002,0.0080002
103,86691.2,1.00511,1.16305,1.16924,0.69297,0.58045,0.63451,0.47,0.95056,0.94168,1.1252,0.0079804,0.0079804,0.0079804
104,87483.6,1.00702,1.16624,1.17197,0.68975,0.58375,0.63503,0.47043,0.95005,0.94057,1.12492,0.0079606,0.0079606,0.0079606
105,88280.9,1.00928,1.16854,1.17127,0.69272,0.58154,0.63579,0.4708,0.94941,0.94043,1.12455,0.0079408,0.0079408,0.0079408
106,89141.6,1.00945,1.16113,1.16997,0.69286,0.58185,0.63593,0.47095,0.9486,0.94028,1.12405,0.007921,0.007921,0.007921
107,90005.7,1.00955,1.16685,1.17235,0.69216,0.58199,0.63676,0.47141,0.94826,0.93933,1.12367,0.0079012,0.0079012,0.0079012
108,90859.7,1.01035,1.16088,1.17145,0.69236,0.58394,0.63691,0.47177,0.94771,0.93897,1.12296,0.0078814,0.0078814,0.0078814
109,91695.4,1.00955,1.16101,1.16988,0.68502,0.58107,0.6372,0.472,0.9478,0.93865,1.12288,0.0078616,0.0078616,0.0078616
110,92484.9,1.008,1.15964,1.17082,0.6834,0.58127,0.63685,0.47212,0.94723,0.93848,1.12251,0.0078418,0.0078418,0.0078418
111,93248.6,1.00666,1.16223,1.17211,0.68054,0.58197,0.637,0.47266,0.94762,0.93795,1.12264,0.007822,0.007822,0.007822
112,94014.7,1.00715,1.16233,1.17024,0.6882,0.57724,0.63702,0.47295,0.94763,0.93753,1.12266,0.0078022,0.0078022,0.0078022
113,94848.3,1.00609,1.16353,1.17089,0.68388,0.58446,0.63769,0.47318,0.94787,0.937,1.12264,0.0077824,0.0077824,0.0077824
114,95670.4,1.00826,1.16083,1.16917,0.68546,0.58218,0.63793,0.47319,0.94726,0.93623,1.12202,0.0077626,0.0077626,0.0077626
115,96514.3,1.01313,1.16124,1.17063,0.68864,0.58188,0.63848,0.47348,0.94742,0.93509,1.12184,0.0077428,0.0077428,0.0077428
116,97347.8,1.00359,1.15224,1.16884,0.68877,0.58294,0.63835,0.47309,0.94737,0.93502,1.12156,0.007723,0.007723,0.007723
117,98141.3,1.00374,1.15412,1.16885,0.69173,0.58298,0.63786,0.47316,0.94712,0.93548,1.12087,0.0077032,0.0077032,0.0077032
118,98925.4,1.00464,1.15072,1.16672,0.68656,0.58542,0.63862,0.47374,0.94649,0.93435,1.12008,0.0076834,0.0076834,0.0076834
119,99689.7,1.00444,1.1559,1.16734,0.68608,0.58639,0.63836,0.47379,0.94651,0.93371,1.11949,0.0076636,0.0076636,0.0076636
120,100472,1.00462,1.14681,1.16681,0.67792,0.58718,0.63767,0.47279,0.94676,0.93283,1.11981,0.0076438,0.0076438,0.0076438
121,101287,1.0023,1.14899,1.16455,0.67937,0.58654,0.63709,0.47275,0.94644,0.93282,1.1196,0.007624,0.007624,0.007624
122,102067,1.00186,1.15355,1.16625,0.68207,0.58383,0.63755,0.47296,0.9464,0.93225,1.11951,0.0076042,0.0076042,0.0076042
123,102851,0.99964,1.14346,1.16493,0.68354,0.58382,0.63791,0.47344,0.9464,0.93211,1.11953,0.0075844,0.0075844,0.0075844
124,103629,1.00324,1.14811,1.16554,0.67887,0.58758,0.63851,0.47388,0.94557,0.93197,1.11897,0.0075646,0.0075646,0.0075646
125,104427,1.0021,1.14832,1.16639,0.68214,0.58613,0.63925,0.47443,0.94522,0.93167,1.11852,0.0075448,0.0075448,0.0075448
126,105243,0.99905,1.14726,1.16379,0.68703,0.58317,0.63967,0.47448,0.94526,0.93108,1.11855,0.007525,0.007525,0.007525
