epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,1634.72,0.79256,0.53402,0.89844,0.87229,0.7644,0.86285,0.67589,0.70225,0.45679,0.88275,0.0087724,0.0087724,0.0087724
64,1660.44,0.7866,0.52824,0.89552,0.8311,0.78556,0.85955,0.67414,0.6996,0.45937,0.88206,0.0087526,0.0087526,0.0087526
65,1686.08,0.77893,0.52389,0.89527,0.89156,0.75315,0.862,0.68032,0.68456,0.45455,0.8769,0.0087328,0.0087328,0.0087328
66,1711.95,0.78961,0.53285,0.89483,0.8636,0.76759,0.85765,0.67509,0.69906,0.46344,0.88007,0.008713,0.008713,0.008713
67,1737.67,0.79388,0.53151,0.89447,0.85685,0.78862,0.86363,0.68531,0.68452,0.4485,0.87826,0.0086932,0.0086932,0.0086932
68,1763.38,0.7871,0.52778,0.89686,0.85913,0.78222,0.86405,0.68063,0.6977,0.45384,0.88225,0.0086734,0.0086734,0.0086734
69,1789.05,0.78294,0.52375,0.89533,0.85721,0.77239,0.86034,0.68327,0.68945,0.45138,0.88073,0.0086536,0.0086536,0.0086536
70,1814.71,0.77725,0.51635,0.89379,0.85063,0.7794,0.86037,0.68128,0.6884,0.4515,0.88136,0.0086338,0.0086338,0.0086338
71,1840.29,0.76916,0.51495,0.89217,0.85165,0.7911,0.86292,0.68365,0.68799,0.44691,0.87933,0.008614,0.008614,0.008614
72,1866.29,0.77632,0.51918,0.89205,0.87663,0.77174,0.86312,0.68619,0.68697,0.44731,0.87909,0.0085942,0.0085942,0.0085942
73,1892.05,0.77486,0.51702,0.89369,0.85154,0.78993,0.86507,0.68713,0.68001,0.4503,0.87664,0.0085744,0.0085744,0.0085744
74,1917.9,0.7838,0.52286,0.89422,0.86918,0.78712,0.86702,0.68816,0.67874,0.44452,0.87644,0.0085546,0.0085546,0.0085546
75,1943.67,0.78656,0.52424,0.89555,0.84443,0.80128,0.86724,0.68837,0.67831,0.44158,0.87658,0.0085348,0.0085348,0.0085348
76,1969.94,0.78372,0.52029,0.89321,0.86829,0.78751,0.86805,0.68929,0.68253,0.4429,0.87899,0.008515,0.008515,0.008515
77,1995.74,0.77284,0.51088,0.89113,0.84051,0.79816,0.86508,0.68916,0.68552,0.44669,0.87839,0.0084952,0.0084952,0.0084952
78,2021.72,0.77512,0.51373,0.89377,0.83179,0.80805,0.86831,0.69228,0.67548,0.43964,0.87697,0.0084754,0.0084754,0.0084754
79,2047.64,0.775,0.51401,0.89396,0.87676,0.78538,0.87347,0.69837,0.67613,0.43911,0.87763,0.0084556,0.0084556,0.0084556
80,2073.78,0.76874,0.50686,0.89022,0.89506,0.76175,0.86817,0.69541,0.67226,0.43986,0.87521,0.0084358,0.0084358,0.0084358
81,2099.36,0.76992,0.50962,0.88953,0.87234,0.77849,0.86745,0.69404,0.67066,0.44012,0.87587,0.008416,0.008416,0.008416
82,2125.02,0.7631,0.50279,0.88932,0.877,0.75926,0.86316,0.69077,0.67207,0.44154,0.87649,0.0083962,0.0083962,0.0083962
83,2150.59,0.76632,0.50522,0.8918,0.84666,0.79172,0.86126,0.68846,0.67863,0.44236,0.87795,0.0083764,0.0083764,0.0083764
84,2176.13,0.76357,0.50261,0.89041,0.85237,0.79293,0.86191,0.6898,0.671,0.43996,0.87672,0.0083566,0.0083566,0.0083566
85,2201.89,0.7552,0.49619,0.88725,0.85694,0.79152,0.86719,0.69411,0.67183,0.43752,0.87664,0.0083368,0.0083368,0.0083368
86,2227.47,0.75737,0.49588,0.88693,0.84742,0.79835,0.86562,0.69234,0.67425,0.43879,0.87805,0.008317,0.008317,0.008317
87,2253.33,0.76406,0.50086,0.88894,0.83333,0.816,0.87048,0.69824,0.66773,0.4354,0.87497,0.0082972,0.0082972,0.0082972
88,2278.99,0.74915,0.49553,0.88981,0.85576,0.7938,0.86883,0.69543,0.67326,0.43376,0.87615,0.0082774,0.0082774,0.0082774
89,2304.59,0.75783,0.49687,0.89229,0.87063,0.77716,0.86711,0.69228,0.67276,0.43472,0.87683,0.0082576,0.0082576,0.0082576
90,2330.2,0.75264,0.49153,0.88776,0.86199,0.79023,0.86595,0.69499,0.66843,0.43523,0.87463,0.0082378,0.0082378,0.0082378
91,2355.88,0.75202,0.4909,0.8898,0.83291,0.80676,0.8669,0.69522,0.6644,0.43277,0.87317,0.008218,0.008218,0.008218
