epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1072.23,0.8652,0.67739,1.06194,0.7155,0.52964,0.57934,0.37481,1.13345,1.35504,1.16618,0.0089506,0.0089506,0.0089506
55,1091.77,0.85296,0.68788,1.0613,0.65559,0.57444,0.58009,0.37769,1.12104,1.29636,1.16039,0.0089308,0.0089308,0.0089308
56,1111.36,0.85048,0.67517,1.05797,0.68948,0.53452,0.58876,0.38106,1.14032,1.27022,1.17339,0.008911,0.008911,0.008911
57,1130.97,0.84305,0.66685,1.0617,0.67529,0.53057,0.56124,0.3687,1.1213,1.36656,1.1661,0.0088912,0.0088912,0.0088912
58,1150.42,0.85347,0.66923,1.05721,0.72314,0.55252,0.59486,0.39299,1.12846,1.29791,1.1642,0.0088714,0.0088714,0.0088714
59,1170.31,0.84836,0.6763,1.05994,0.71676,0.53672,0.5909,0.38777,1.13463,1.2815,1.15788,0.0088516,0.0088516,0.0088516
60,1189.82,0.84096,0.66489,1.05205,0.68158,0.5451,0.5676,0.3793,1.10843,1.30802,1.14118,0.0088318,0.0088318,0.0088318
61,1209.53,0.84341,0.65317,1.05241,0.7553,0.53901,0.59066,0.39013,1.11861,1.27618,1.1536,0.008812,0.008812,0.008812
62,1229.12,0.84746,0.65183,1.06022,0.72705,0.536,0.58082,0.37848,1.12521,1.32946,1.15584,0.0087922,0.0087922,0.0087922
63,1248.58,0.8356,0.65045,1.05545,0.65555,0.56443,0.57968,0.38747,1.13022,1.3173,1.16161,0.0087724,0.0087724,0.0087724
64,1269.33,0.82904,0.6473,1.04729,0.67966,0.54591,0.59055,0.38451,1.11993,1.27949,1.15177,0.0087526,0.0087526,0.0087526
65,1289.26,0.82909,0.64263,1.04079,0.66756,0.55264,0.56565,0.38052,1.11967,1.31991,1.16398,0.0087328,0.0087328,0.0087328
66,1308.84,0.83288,0.64276,1.05071,0.69919,0.54338,0.57191,0.38171,1.0988,1.29833,1.14603,0.008713,0.008713,0.008713
67,1328.34,0.82095,0.63625,1.04582,0.66343,0.56375,0.56692,0.37465,1.10659,1.31479,1.14353,0.0086932,0.0086932,0.0086932
68,1347.85,0.80882,0.6328,1.04149,0.70635,0.54228,0.58011,0.38847,1.11533,1.31216,1.15494,0.0086734,0.0086734,0.0086734
69,1367.41,0.83304,0.63614,1.04207,0.72744,0.53794,0.58586,0.38799,1.10485,1.27113,1.14461,0.0086536,0.0086536,0.0086536
70,1386.88,0.82473,0.62773,1.04017,0.70533,0.54364,0.5852,0.39487,1.10569,1.28625,1.15351,0.0086338,0.0086338,0.0086338
71,1406.63,0.82122,0.62931,1.0382,0.73723,0.51701,0.57271,0.38389,1.12144,1.29996,1.16324,0.008614,0.008614,0.008614
72,1426.22,0.81009,0.62418,1.03823,0.67127,0.56472,0.58027,0.38836,1.11162,1.2875,1.15225,0.0085942,0.0085942,0.0085942
73,1445.82,0.81062,0.61815,1.04155,0.68973,0.53982,0.56832,0.38543,1.10306,1.27806,1.15639,0.0085744,0.0085744,0.0085744
74,1465.35,0.8101,0.62407,1.03506,0.70415,0.54138,0.57918,0.39266,1.08795,1.25862,1.14021,0.0085546,0.0085546,0.0085546
75,1484.88,0.81142,0.61307,1.03834,0.7372,0.5516,0.59973,0.40022,1.09782,1.25151,1.15327,0.0085348,0.0085348,0.0085348
76,1504.88,0.79627,0.60303,1.0332,0.69436,0.55693,0.58148,0.39154,1.08458,1.30001,1.1445,0.008515,0.008515,0.008515
77,1524.58,0.79972,0.60889,1.0325,0.72353,0.55028,0.58626,0.39765,1.09982,1.26105,1.14697,0.0084952,0.0084952,0.0084952
78,1544.13,0.81326,0.61303,1.0376,0.65887,0.56047,0.57653,0.39111,1.08522,1.28362,1.1404,0.0084754,0.0084754,0.0084754
79,1564.17,0.79144,0.58689,1.0265,0.71122,0.55175,0.57814,0.38846,1.10466,1.29361,1.15342,0.0084556,0.0084556,0.0084556
80,1583.85,0.77832,0.58539,1.01701,0.67162,0.58629,0.59354,0.40362,1.0957,1.29164,1.14455,0.0084358,0.0084358,0.0084358
81,1603.93,0.80643,0.59908,1.03022,0.6967,0.57897,0.59509,0.40242,1.08891,1.26877,1.14803,0.008416,0.008416,0.008416
82,1623.46,0.78551,0.59289,1.02493,0.72853,0.5381,0.58882,0.39663,1.10009,1.29766,1.15271,0.0083962,0.0083962,0.0083962
83,1643.21,0.79065,0.59108,1.02134,0.68988,0.55075,0.58502,0.39272,1.10295,1.2904,1.15241,0.0083764,0.0083764,0.0083764
84,1663.05,0.77641,0.58859,1.02587,0.69454,0.56293,0.59552,0.40307,1.10912,1.2324,1.15947,0.0083566,0.0083566,0.0083566
85,1682.56,0.78815,0.58671,1.0245,0.69899,0.55837,0.5853,0.39828,1.08683,1.26149,1.13573,0.0083368,0.0083368,0.0083368
86,1702.24,0.77754,0.59269,1.02446,0.7072,0.55703,0.58441,0.39649,1.0857,1.25558,1.14305,0.008317,0.008317,0.008317
87,1721.85,0.77616,0.5919,1.02647,0.70746,0.56425,0.58482,0.39696,1.07704,1.25121,1.14338,0.0082972,0.0082972,0.0082972
88,1741.39,0.78073,0.58549,1.02021,0.69143,0.57455,0.59231,0.40583,1.07282,1.24854,1.13533,0.0082774,0.0082774,0.0082774
89,1761.54,0.77284,0.57752,1.02063,0.72276,0.56211,0.58881,0.40571,1.08065,1.29495,1.14087,0.0082576,0.0082576,0.0082576
90,1781.09,0.78391,0.5791,1.02366,0.73046,0.56756,0.59276,0.40425,1.07789,1.2477,1.13544,0.0082378,0.0082378,0.0082378
91,1800.66,0.77401,0.57194,1.01486,0.70955,0.55112,0.58973,0.40127,1.07547,1.27717,1.13538,0.008218,0.008218,0.008218
92,1820.21,0.77637,0.5728,1.02352,0.74515,0.5603,0.60081,0.41006,1.06308,1.21758,1.13223,0.0081982,0.0081982,0.0081982
93,1840.16,0.76765,0.56928,1.01157,0.71743,0.56285,0.59002,0.40233,1.06963,1.23913,1.14082,0.0081784,0.0081784,0.0081784
94,1859.71,0.78018,0.58091,1.02146,0.7264,0.55004,0.59064,0.40569,1.06157,1.22957,1.12847,0.0081586,0.0081586,0.0081586
95,1879.26,0.76646,0.56499,1.01343,0.73058,0.54975,0.59213,0.4084,1.06698,1.23557,1.12581,0.0081388,0.0081388,0.0081388
96,1898.86,0.78077,0.57997,1.0184,0.7529,0.5335,0.59443,0.41056,1.0606,1.22747,1.11906,0.008119,0.008119,0.008119
97,1918.42,0.76491,0.55666,1.00631,0.72696,0.54693,0.58205,0.39829,1.07295,1.27045,1.13264,0.0080992,0.0080992,0.0080992
98,1938,0.76843,0.57001,1.01503,0.69952,0.55484,0.58167,0.39732,1.07102,1.26622,1.12979,0.0080794,0.0080794,0.0080794
99,1957.58,0.76197,0.57172,1.01791,0.74739,0.52879,0.58245,0.39753,1.06198,1.23288,1.13072,0.0080596,0.0080596,0.0080596
100,1977.19,0.78235,0.56506,1.01339,0.73005,0.53725,0.58678,0.40449,1.06779,1.24444,1.13312,0.0080398,0.0080398,0.0080398
101,1996.93,0.75967,0.55608,1.00944,0.73301,0.55499,0.58898,0.40347,1.06397,1.23775,1.13167,0.00802,0.00802,0.00802
102,2016.64,0.7563,0.55507,1.00824,0.71309,0.55577,0.58835,0.40311,1.0573,1.25917,1.12444,0.0080002,0.0080002,0.0080002
103,2036.25,0.75732,0.55454,1.00751,0.70599,0.55157,0.58894,0.40329,1.05573,1.26311,1.12004,0.0079804,0.0079804,0.0079804
104,2055.8,0.75728,0.55503,1.00732,0.70789,0.56815,0.59529,0.40637,1.06408,1.24035,1.12711,0.0079606,0.0079606,0.0079606
105,2075.51,0.75062,0.54658,1.00966,0.72145,0.56095,0.59575,0.40668,1.06305,1.21878,1.12728,0.0079408,0.0079408,0.0079408
106,2095.1,0.74729,0.53962,1.00279,0.69267,0.58146,0.59647,0.4061,1.06695,1.24033,1.13309,0.007921,0.007921,0.007921
107,2114.69,0.74285,0.54672,1.0086,0.72431,0.54755,0.58573,0.39924,1.07494,1.27195,1.14157,0.0079012,0.0079012,0.0079012
108,2134.26,0.74899,0.54412,1.00429,0.7212,0.56384,0.58833,0.40224,1.0693,1.24151,1.13732,0.0078814,0.0078814,0.0078814
109,2154,0.75796,0.55249,1.01174,0.70691,0.55317,0.58676,0.4003,1.07716,1.23827,1.14181,0.0078616,0.0078616,0.0078616
110,2173.72,0.74136,0.54235,1.00138,0.6818,0.57567,0.58502,0.39993,1.07005,1.24341,1.13771,0.0078418,0.0078418,0.0078418
111,2193.27,0.75096,0.54543,1.00113,0.71079,0.55871,0.58979,0.40636,1.06995,1.23971,1.13615,0.007822,0.007822,0.007822
112,2212.88,0.74202,0.53936,1.00411,0.72271,0.55583,0.58999,0.40369,1.06039,1.23004,1.12881,0.0078022,0.0078022,0.0078022
113,2232.74,0.7472,0.54629,1.00604,0.69479,0.57066,0.59435,0.40717,1.06734,1.24346,1.13323,0.0077824,0.0077824,0.0077824
114,2252.32,0.74099,0.5327,1.00022,0.73179,0.55486,0.59199,0.40525,1.07058,1.24373,1.1333,0.0077626,0.0077626,0.0077626
115,2272.08,0.74834,0.5373,1.00642,0.74579,0.53786,0.59153,0.40364,1.0678,1.26273,1.13077,0.0077428,0.0077428,0.0077428
116,2291.64,0.74066,0.53988,1.0034,0.74299,0.54258,0.58856,0.4051,1.06757,1.25628,1.13404,0.007723,0.007723,0.007723
117,2311.19,0.74085,0.53363,1.00218,0.71047,0.56057,0.5918,0.40504,1.07068,1.26029,1.13498,0.0077032,0.0077032,0.0077032
118,2330.75,0.72939,0.52942,1.00105,0.72146,0.56137,0.59459,0.40843,1.06723,1.26404,1.1313,0.0076834,0.0076834,0.0076834
119,2350.34,0.74656,0.53278,1.00081,0.72676,0.56775,0.60231,0.41301,1.06506,1.26896,1.12978,0.0076636,0.0076636,0.0076636
120,2370.15,0.74041,0.53294,1.0028,0.71963,0.56406,0.6025,0.41178,1.06688,1.27056,1.1302,0.0076438,0.0076438,0.0076438
121,2389.73,0.73373,0.5266,0.99913,0.72519,0.56136,0.59663,0.41004,1.06467,1.27046,1.12702,0.007624,0.007624,0.007624
122,2409.34,0.73542,0.52563,0.99897,0.71789,0.55612,0.59827,0.41252,1.06351,1.27521,1.12454,0.0076042,0.0076042,0.0076042
123,2428.9,0.73117,0.52158,0.99787,0.7358,0.54672,0.59914,0.41186,1.06407,1.26257,1.12767,0.0075844,0.0075844,0.0075844
124,2448.42,0.72883,0.5234,0.99151,0.74009,0.54106,0.5979,0.40996,1.07096,1.264,1.13424,0.0075646,0.0075646,0.0075646
125,2468.16,0.71727,0.51982,0.99444,0.74105,0.53493,0.59447,0.40953,1.06493,1.26314,1.13039,0.0075448,0.0075448,0.0075448
126,2487.83,0.73136,0.52573,0.99402,0.71589,0.5625,0.59697,0.40892,1.06378,1.2545,1.13127,0.007525,0.007525,0.007525
127,2507.42,0.73272,0.52253,0.99666,0.72923,0.55431,0.59735,0.41209,1.05991,1.24546,1.13239,0.0075052,0.0075052,0.0075052
128,2526.96,0.72298,0.51839,0.99377,0.73332,0.55029,0.59943,0.41491,1.05928,1.24048,1.13279,0.0074854,0.0074854,0.0074854
